"date","site_code","grab_sample","var","var_category","val","ms_status","ms_interp","val_err"
2021-02-07,"ARIK",1,"DOC","stream_chemistry",4.06733333333333,1,1,0.01
2021-02-08,"ARIK",1,"DOC","stream_chemistry",3.9906,1,1,0.01
2021-02-09,"ARIK",1,"DOC","stream_chemistry",3.91386666666667,1,1,0.01
2021-02-10,"ARIK",1,"DOC","stream_chemistry",3.83713333333333,1,1,0.01
2021-02-11,"ARIK",1,"DOC","stream_chemistry",3.7604,1,1,0.01
2021-02-12,"ARIK",1,"DOC","stream_chemistry",3.68366666666667,1,1,0.01
2021-02-13,"ARIK",1,"DOC","stream_chemistry",3.60693333333333,1,1,0.01
2021-02-14,"ARIK",1,"DOC","stream_chemistry",3.5302,1,1,0.01
2021-02-15,"ARIK",1,"DOC","stream_chemistry",3.45346666666667,1,1,0.01
2021-02-16,"ARIK",1,"DOC","stream_chemistry",3.37673333333333,1,1,0.01
2021-02-18,"ARIK",1,"DOC","stream_chemistry",3.3215,1,1,0.01
2021-02-19,"ARIK",1,"DOC","stream_chemistry",3.343,1,1,0.01
2021-02-20,"ARIK",1,"DOC","stream_chemistry",3.3645,1,1,0.01
2021-02-21,"ARIK",1,"DOC","stream_chemistry",3.386,1,1,0.01
2021-02-22,"ARIK",1,"DOC","stream_chemistry",3.4075,1,1,0.01
2021-02-24,"ARIK",1,"DOC","stream_chemistry",3.52285714285714,1,1,0.01
2021-02-25,"ARIK",1,"DOC","stream_chemistry",3.61671428571429,1,1,0.01
2021-02-26,"ARIK",1,"DOC","stream_chemistry",3.71057142857143,1,1,0.01
2021-02-27,"ARIK",1,"DOC","stream_chemistry",3.80442857142857,1,1,0.01
2021-02-28,"ARIK",1,"DOC","stream_chemistry",3.89828571428571,1,1,0.01
2021-03-01,"ARIK",1,"DOC","stream_chemistry",3.99214285714286,1,1,0.01
2021-03-03,"ARIK",1,"DOC","stream_chemistry",4.26225,1,1,0.01
2021-03-04,"ARIK",1,"DOC","stream_chemistry",4.4385,1,1,0.01
2021-03-05,"ARIK",1,"DOC","stream_chemistry",4.61475,1,1,0.01
2021-03-06,"ARIK",1,"DOC","stream_chemistry",4.791,1,1,0.01
2021-03-07,"ARIK",1,"DOC","stream_chemistry",4.96725,1,1,0.01
2021-03-08,"ARIK",1,"DOC","stream_chemistry",5.1435,1,1,0.01
2021-03-09,"ARIK",1,"DOC","stream_chemistry",5.31975,1,1,0.01
2021-04-01,"ARIK",1,"DOC","stream_chemistry",5.29516666666667,1,1,0.01
2021-04-02,"ARIK",1,"DOC","stream_chemistry",5.34833333333333,1,1,0.01
2021-04-03,"ARIK",1,"DOC","stream_chemistry",5.4015,1,1,0.01
2021-04-04,"ARIK",1,"DOC","stream_chemistry",5.45466666666667,1,1,0.01
2021-04-05,"ARIK",1,"DOC","stream_chemistry",5.50783333333333,1,1,0.01
2021-04-07,"ARIK",1,"DOC","stream_chemistry",5.53042857142857,1,1,0.01
2021-04-08,"ARIK",1,"DOC","stream_chemistry",5.49985714285714,1,1,0.01
2021-04-09,"ARIK",1,"DOC","stream_chemistry",5.46928571428571,1,1,0.01
2021-04-10,"ARIK",1,"DOC","stream_chemistry",5.43871428571429,1,1,0.01
2021-04-11,"ARIK",1,"DOC","stream_chemistry",5.40814285714286,1,1,0.01
2021-04-12,"ARIK",1,"DOC","stream_chemistry",5.37757142857143,1,1,0.01
2021-05-14,"ARIK",1,"DOC","stream_chemistry",6.91063636363636,1,1,0.01
2021-05-15,"ARIK",1,"DOC","stream_chemistry",6.93127272727273,1,1,0.01
2021-05-16,"ARIK",1,"DOC","stream_chemistry",6.95190909090909,1,1,0.01
2021-05-17,"ARIK",1,"DOC","stream_chemistry",6.97254545454545,1,1,0.01
2021-05-18,"ARIK",1,"DOC","stream_chemistry",6.99318181818182,1,1,0.01
2021-05-19,"ARIK",1,"DOC","stream_chemistry",7.01381818181818,1,1,0.01
2021-05-20,"ARIK",1,"DOC","stream_chemistry",7.03445454545455,1,1,0.01
2021-05-21,"ARIK",1,"DOC","stream_chemistry",7.05509090909091,1,1,0.01
2021-05-22,"ARIK",1,"DOC","stream_chemistry",7.07572727272727,1,1,0.01
2021-05-23,"ARIK",1,"DOC","stream_chemistry",7.09636363636364,1,1,0.01
2021-05-25,"ARIK",1,"DOC","stream_chemistry",7.13966666666667,1,1,0.01
2021-05-26,"ARIK",1,"DOC","stream_chemistry",7.16233333333333,1,1,0.01
2021-05-27,"ARIK",1,"DOC","stream_chemistry",7.185,1,1,0.01
2021-05-28,"ARIK",1,"DOC","stream_chemistry",7.20766666666667,1,1,0.01
2021-05-29,"ARIK",1,"DOC","stream_chemistry",7.23033333333333,1,1,0.01
2021-05-30,"ARIK",1,"DOC","stream_chemistry",7.253,1,1,0.01
2021-05-31,"ARIK",1,"DOC","stream_chemistry",7.27566666666667,1,1,0.01
2021-06-01,"ARIK",1,"DOC","stream_chemistry",7.29833333333333,1,1,0.01
2021-06-03,"ARIK",1,"DOC","stream_chemistry",7.23757142857143,1,1,0.01
2021-06-04,"ARIK",1,"DOC","stream_chemistry",7.15414285714286,1,1,0.01
2021-06-05,"ARIK",1,"DOC","stream_chemistry",7.07071428571429,1,1,0.01
2021-06-06,"ARIK",1,"DOC","stream_chemistry",6.98728571428571,1,1,0.01
2021-06-07,"ARIK",1,"DOC","stream_chemistry",6.90385714285714,1,1,0.01
2021-06-08,"ARIK",1,"DOC","stream_chemistry",6.82042857142857,1,1,0.01
2021-06-10,"ARIK",1,"DOC","stream_chemistry",6.56676923076923,1,1,0.01
2021-06-11,"ARIK",1,"DOC","stream_chemistry",6.39653846153846,1,1,0.01
2021-06-12,"ARIK",1,"DOC","stream_chemistry",6.22630769230769,1,1,0.01
2021-06-13,"ARIK",1,"DOC","stream_chemistry",6.05607692307692,1,1,0.01
2021-06-14,"ARIK",1,"DOC","stream_chemistry",5.88584615384615,1,1,0.01
2021-06-15,"ARIK",1,"DOC","stream_chemistry",5.71561538461538,1,1,0.01
2021-06-16,"ARIK",1,"DOC","stream_chemistry",5.54538461538462,1,1,0.01
2021-06-17,"ARIK",1,"DOC","stream_chemistry",5.37515384615385,1,1,0.01
2021-06-18,"ARIK",1,"DOC","stream_chemistry",5.20492307692308,1,1,0.01
2021-06-19,"ARIK",1,"DOC","stream_chemistry",5.03469230769231,1,1,0.01
2021-06-20,"ARIK",1,"DOC","stream_chemistry",4.86446153846154,1,1,0.01
2021-06-21,"ARIK",1,"DOC","stream_chemistry",4.69423076923077,1,1,0.01
2021-06-23,"ARIK",1,"DOC","stream_chemistry",4.52946666666667,1,1,0.01
2021-06-24,"ARIK",1,"DOC","stream_chemistry",4.53493333333333,1,1,0.01
2021-06-25,"ARIK",1,"DOC","stream_chemistry",4.5404,1,1,0.01
2021-06-26,"ARIK",1,"DOC","stream_chemistry",4.54586666666667,1,1,0.01
2021-06-27,"ARIK",1,"DOC","stream_chemistry",4.55133333333333,1,1,0.01
2021-06-28,"ARIK",1,"DOC","stream_chemistry",4.5568,1,1,0.01
2021-06-29,"ARIK",1,"DOC","stream_chemistry",4.56226666666667,1,1,0.01
2021-06-30,"ARIK",1,"DOC","stream_chemistry",4.56773333333333,1,1,0.01
2021-07-01,"ARIK",1,"DOC","stream_chemistry",4.5732,1,1,0.01
2021-07-02,"ARIK",1,"DOC","stream_chemistry",4.57866666666667,1,1,0.01
2021-07-03,"ARIK",1,"DOC","stream_chemistry",4.58413333333333,1,1,0.01
2021-07-04,"ARIK",1,"DOC","stream_chemistry",4.5896,1,1,0.01
2021-07-05,"ARIK",1,"DOC","stream_chemistry",4.59506666666667,1,1,0.01
2021-07-06,"ARIK",1,"DOC","stream_chemistry",4.60053333333333,1,1,0.01
2021-07-08,"ARIK",1,"DOC","stream_chemistry",5.228,1,1,0.01
2021-07-09,"ARIK",1,"DOC","stream_chemistry",5.85,1,1,0.01
2021-07-10,"ARIK",1,"DOC","stream_chemistry",6.472,1,1,0.01
2021-07-11,"ARIK",1,"DOC","stream_chemistry",7.094,1,1,0.01
2021-07-12,"ARIK",1,"DOC","stream_chemistry",7.716,1,1,0.01
2021-07-13,"ARIK",1,"DOC","stream_chemistry",8.338,1,1,0.01
2021-07-14,"ARIK",1,"DOC","stream_chemistry",8.96,1,1,0.01
2021-07-15,"ARIK",1,"DOC","stream_chemistry",9.582,1,1,0.01
2021-07-16,"ARIK",1,"DOC","stream_chemistry",10.204,1,1,0.01
2021-07-17,"ARIK",1,"DOC","stream_chemistry",10.826,1,1,0.01
2021-07-18,"ARIK",1,"DOC","stream_chemistry",11.448,1,1,0.01
2021-07-20,"ARIK",1,"DOC","stream_chemistry",12.17125,1,1,0.01
2021-07-21,"ARIK",1,"DOC","stream_chemistry",12.2725,1,1,0.01
2021-07-22,"ARIK",1,"DOC","stream_chemistry",12.37375,1,1,0.01
2021-07-23,"ARIK",1,"DOC","stream_chemistry",12.475,1,1,0.01
2021-07-24,"ARIK",1,"DOC","stream_chemistry",12.57625,1,1,0.01
2021-07-25,"ARIK",1,"DOC","stream_chemistry",12.6775,1,1,0.01
2021-07-26,"ARIK",1,"DOC","stream_chemistry",12.77875,1,1,0.01
2021-07-27,"ARIK",1,"DOC","stream_chemistry",12.88,1,1,0.01
2021-07-28,"ARIK",1,"DOC","stream_chemistry",12.98125,1,1,0.01
2021-07-29,"ARIK",1,"DOC","stream_chemistry",13.0825,1,1,0.01
2021-07-30,"ARIK",1,"DOC","stream_chemistry",13.18375,1,1,0.01
2021-07-31,"ARIK",1,"DOC","stream_chemistry",13.285,1,1,0.01
2021-08-01,"ARIK",1,"DOC","stream_chemistry",13.38625,1,1,0.01
2021-08-02,"ARIK",1,"DOC","stream_chemistry",13.4875,1,1,0.01
2021-08-03,"ARIK",1,"DOC","stream_chemistry",13.58875,1,1,0.01
2021-08-05,"ARIK",1,"DOC","stream_chemistry",13.5873333333333,1,1,0.01
2021-08-06,"ARIK",1,"DOC","stream_chemistry",13.4846666666667,1,1,0.01
2021-08-07,"ARIK",1,"DOC","stream_chemistry",13.382,1,1,0.01
2021-08-08,"ARIK",1,"DOC","stream_chemistry",13.2793333333333,1,1,0.01
2021-08-09,"ARIK",1,"DOC","stream_chemistry",13.1766666666667,1,1,0.01
2021-08-10,"ARIK",1,"DOC","stream_chemistry",13.074,1,1,0.01
2021-08-11,"ARIK",1,"DOC","stream_chemistry",12.9713333333333,1,1,0.01
2021-08-12,"ARIK",1,"DOC","stream_chemistry",12.8686666666667,1,1,0.01
2021-08-13,"ARIK",1,"DOC","stream_chemistry",12.766,1,1,0.01
2021-08-14,"ARIK",1,"DOC","stream_chemistry",12.6633333333333,1,1,0.01
2021-08-15,"ARIK",1,"DOC","stream_chemistry",12.5606666666667,1,1,0.01
2021-08-16,"ARIK",1,"DOC","stream_chemistry",12.458,1,1,0.01
2021-08-17,"ARIK",1,"DOC","stream_chemistry",12.3553333333333,1,1,0.01
2021-08-18,"ARIK",1,"DOC","stream_chemistry",12.2526666666667,1,1,0.01
2022-01-05,"ARIK",1,"DOC","stream_chemistry",7.95657142857143,1,1,0.01
2022-01-06,"ARIK",1,"DOC","stream_chemistry",11.0371428571429,1,1,0.01
2022-01-07,"ARIK",1,"DOC","stream_chemistry",14.1177142857143,1,1,0.01
2022-01-08,"ARIK",1,"DOC","stream_chemistry",17.1982857142857,1,1,0.01
2022-01-09,"ARIK",1,"DOC","stream_chemistry",20.2788571428571,1,1,0.01
2022-01-10,"ARIK",1,"DOC","stream_chemistry",23.3594285714286,1,1,0.01
2022-02-02,"ARIK",1,"DOC","stream_chemistry",4.57542857142857,1,1,0.01
2022-02-03,"ARIK",1,"DOC","stream_chemistry",4.53885714285714,1,1,0.01
2022-02-04,"ARIK",1,"DOC","stream_chemistry",4.50228571428571,1,1,0.01
2022-02-05,"ARIK",1,"DOC","stream_chemistry",4.46571428571429,1,1,0.01
2022-02-06,"ARIK",1,"DOC","stream_chemistry",4.42914285714286,1,1,0.01
2022-02-07,"ARIK",1,"DOC","stream_chemistry",4.39257142857143,1,1,0.01
2022-02-08,"ARIK",1,"DOC","stream_chemistry",4.356,1,1,0.01
2022-02-09,"ARIK",1,"DOC","stream_chemistry",4.31942857142857,1,1,0.01
2022-02-10,"ARIK",1,"DOC","stream_chemistry",4.28285714285714,1,1,0.01
2022-02-11,"ARIK",1,"DOC","stream_chemistry",4.24628571428571,1,1,0.01
2022-02-12,"ARIK",1,"DOC","stream_chemistry",4.20971428571429,1,1,0.01
2022-02-13,"ARIK",1,"DOC","stream_chemistry",4.17314285714286,1,1,0.01
2022-02-14,"ARIK",1,"DOC","stream_chemistry",4.13657142857143,1,1,0.01
2022-02-16,"ARIK",1,"DOC","stream_chemistry",4.16328571428571,1,1,0.01
2022-02-17,"ARIK",1,"DOC","stream_chemistry",4.22657142857143,1,1,0.01
2022-02-18,"ARIK",1,"DOC","stream_chemistry",4.28985714285714,1,1,0.01
2022-02-19,"ARIK",1,"DOC","stream_chemistry",4.35314285714286,1,1,0.01
2022-02-20,"ARIK",1,"DOC","stream_chemistry",4.41642857142857,1,1,0.01
2022-02-21,"ARIK",1,"DOC","stream_chemistry",4.47971428571429,1,1,0.01
2022-02-23,"ARIK",1,"DOC","stream_chemistry",4.50955555555556,1,1,0.01
2022-02-24,"ARIK",1,"DOC","stream_chemistry",4.47611111111111,1,1,0.01
2022-02-25,"ARIK",1,"DOC","stream_chemistry",4.44266666666667,1,1,0.01
2022-02-26,"ARIK",1,"DOC","stream_chemistry",4.40922222222222,1,1,0.01
2022-02-27,"ARIK",1,"DOC","stream_chemistry",4.37577777777778,1,1,0.01
2022-02-28,"ARIK",1,"DOC","stream_chemistry",4.34233333333333,1,1,0.01
2022-03-01,"ARIK",1,"DOC","stream_chemistry",4.30888888888889,1,1,0.01
2022-03-02,"ARIK",1,"DOC","stream_chemistry",4.27544444444444,1,1,0.01
2022-03-04,"ARIK",1,"DOC","stream_chemistry",4.30493333333333,1,1,0.01
2022-03-05,"ARIK",1,"DOC","stream_chemistry",4.36786666666667,1,1,0.01
2022-03-06,"ARIK",1,"DOC","stream_chemistry",4.4308,1,1,0.01
2022-03-07,"ARIK",1,"DOC","stream_chemistry",4.49373333333334,1,1,0.01
2022-04-07,"ARIK",1,"DOC","stream_chemistry",5.40623076923077,1,1,0.01
2022-04-08,"ARIK",1,"DOC","stream_chemistry",5.40946153846154,1,1,0.01
2022-04-09,"ARIK",1,"DOC","stream_chemistry",5.41269230769231,1,1,0.01
2022-04-10,"ARIK",1,"DOC","stream_chemistry",5.41592307692308,1,1,0.01
2022-04-11,"ARIK",1,"DOC","stream_chemistry",5.41915384615385,1,1,0.01
2022-04-12,"ARIK",1,"DOC","stream_chemistry",5.42238461538462,1,1,0.01
2022-04-13,"ARIK",1,"DOC","stream_chemistry",5.42561538461538,1,1,0.01
2022-04-14,"ARIK",1,"DOC","stream_chemistry",5.42884615384615,1,1,0.01
2022-04-15,"ARIK",1,"DOC","stream_chemistry",5.43207692307692,1,1,0.01
2022-04-16,"ARIK",1,"DOC","stream_chemistry",5.43530769230769,1,1,0.01
2022-04-17,"ARIK",1,"DOC","stream_chemistry",5.43853846153846,1,1,0.01
2022-04-18,"ARIK",1,"DOC","stream_chemistry",5.44176923076923,1,1,0.01
2022-04-20,"ARIK",1,"DOC","stream_chemistry",5.4475,1,1,0.01
2022-04-21,"ARIK",1,"DOC","stream_chemistry",5.45,1,1,0.01
2022-04-22,"ARIK",1,"DOC","stream_chemistry",5.4525,1,1,0.01
2022-04-23,"ARIK",1,"DOC","stream_chemistry",5.455,1,1,0.01
2022-04-24,"ARIK",1,"DOC","stream_chemistry",5.4575,1,1,0.01
2022-04-26,"ARIK",1,"DOC","stream_chemistry",6.07375,1,1,0.01
2022-04-27,"ARIK",1,"DOC","stream_chemistry",6.6875,1,1,0.01
2022-04-28,"ARIK",1,"DOC","stream_chemistry",7.30125,1,1,0.01
2022-04-29,"ARIK",1,"DOC","stream_chemistry",7.915,1,1,0.01
2022-04-30,"ARIK",1,"DOC","stream_chemistry",8.52875,1,1,0.01
2022-05-01,"ARIK",1,"DOC","stream_chemistry",9.1425,1,1,0.01
2022-05-02,"ARIK",1,"DOC","stream_chemistry",9.75625,1,1,0.01
2022-05-04,"ARIK",1,"DOC","stream_chemistry",9.91957142857143,1,1,0.01
2022-05-05,"ARIK",1,"DOC","stream_chemistry",9.46914285714286,1,1,0.01
2022-05-06,"ARIK",1,"DOC","stream_chemistry",9.01871428571428,1,1,0.01
2022-05-07,"ARIK",1,"DOC","stream_chemistry",8.56828571428571,1,1,0.01
2022-05-08,"ARIK",1,"DOC","stream_chemistry",8.11785714285714,1,1,0.01
2022-05-09,"ARIK",1,"DOC","stream_chemistry",7.66742857142857,1,1,0.01
2022-05-11,"ARIK",1,"DOC","stream_chemistry",7.10757142857143,1,1,0.01
2022-05-12,"ARIK",1,"DOC","stream_chemistry",6.99814285714286,1,1,0.01
2022-05-13,"ARIK",1,"DOC","stream_chemistry",6.88871428571429,1,1,0.01
2022-05-14,"ARIK",1,"DOC","stream_chemistry",6.77928571428571,1,1,0.01
2022-05-15,"ARIK",1,"DOC","stream_chemistry",6.66985714285714,1,1,0.01
2022-05-16,"ARIK",1,"DOC","stream_chemistry",6.56042857142857,1,1,0.01
2022-05-18,"ARIK",1,"DOC","stream_chemistry",6.437375,1,1,0.01
2022-05-19,"ARIK",1,"DOC","stream_chemistry",6.42375,1,1,0.01
2022-05-20,"ARIK",1,"DOC","stream_chemistry",6.410125,1,1,0.01
2022-05-21,"ARIK",1,"DOC","stream_chemistry",6.3965,1,1,0.01
2022-05-22,"ARIK",1,"DOC","stream_chemistry",6.382875,1,1,0.01
2022-05-23,"ARIK",1,"DOC","stream_chemistry",6.36925,1,1,0.01
2022-05-24,"ARIK",1,"DOC","stream_chemistry",6.355625,1,1,0.01
2022-05-26,"ARIK",1,"DOC","stream_chemistry",6.23066666666667,1,1,0.01
2022-05-27,"ARIK",1,"DOC","stream_chemistry",6.11933333333333,1,1,0.01
2022-05-28,"ARIK",1,"DOC","stream_chemistry",6.008,1,1,0.01
2022-05-29,"ARIK",1,"DOC","stream_chemistry",5.89666666666667,1,1,0.01
2022-05-30,"ARIK",1,"DOC","stream_chemistry",5.78533333333333,1,1,0.01
2022-06-01,"ARIK",1,"DOC","stream_chemistry",5.80525,1,1,0.01
2022-06-02,"ARIK",1,"DOC","stream_chemistry",5.9365,1,1,0.01
2022-06-03,"ARIK",1,"DOC","stream_chemistry",6.06775,1,1,0.01
2022-06-04,"ARIK",1,"DOC","stream_chemistry",6.199,1,1,0.01
2022-06-05,"ARIK",1,"DOC","stream_chemistry",6.33025,1,1,0.01
2022-06-06,"ARIK",1,"DOC","stream_chemistry",6.4615,1,1,0.01
2022-06-07,"ARIK",1,"DOC","stream_chemistry",6.59275,1,1,0.01
2022-06-09,"ARIK",1,"DOC","stream_chemistry",6.67325,1,1,0.01
2022-06-10,"ARIK",1,"DOC","stream_chemistry",6.6225,1,1,0.01
2022-06-11,"ARIK",1,"DOC","stream_chemistry",6.57175,1,1,0.01
2022-06-12,"ARIK",1,"DOC","stream_chemistry",6.521,1,1,0.01
2022-06-13,"ARIK",1,"DOC","stream_chemistry",6.47025,1,1,0.01
2022-06-14,"ARIK",1,"DOC","stream_chemistry",6.4195,1,1,0.01
2022-06-15,"ARIK",1,"DOC","stream_chemistry",6.36875,1,1,0.01
2022-06-16,"ARIK",1,"DOC","stream_chemistry",6.318,1,1,0.01
2022-06-17,"ARIK",1,"DOC","stream_chemistry",6.26725,1,1,0.01
2022-06-18,"ARIK",1,"DOC","stream_chemistry",6.2165,1,1,0.01
2022-06-19,"ARIK",1,"DOC","stream_chemistry",6.16575,1,1,0.01
2022-07-19,"ARIK",1,"DOC","stream_chemistry",4.62146666666667,1,1,0.01
2022-07-20,"ARIK",1,"DOC","stream_chemistry",5.11493333333333,1,1,0.01
2022-07-21,"ARIK",1,"DOC","stream_chemistry",5.6084,1,1,0.01
2022-07-22,"ARIK",1,"DOC","stream_chemistry",6.10186666666667,1,1,0.01
2022-07-23,"ARIK",1,"DOC","stream_chemistry",6.59533333333333,1,1,0.01
2022-07-24,"ARIK",1,"DOC","stream_chemistry",7.0888,1,1,0.01
2022-07-25,"ARIK",1,"DOC","stream_chemistry",7.58226666666667,1,1,0.01
2022-07-26,"ARIK",1,"DOC","stream_chemistry",8.07573333333333,1,1,0.01
2022-07-27,"ARIK",1,"DOC","stream_chemistry",8.5692,1,1,0.01
2022-07-28,"ARIK",1,"DOC","stream_chemistry",9.06266666666666,1,1,0.01
2022-07-29,"ARIK",1,"DOC","stream_chemistry",9.55613333333333,1,1,0.01
2022-07-30,"ARIK",1,"DOC","stream_chemistry",10.0496,1,1,0.01
2022-07-31,"ARIK",1,"DOC","stream_chemistry",10.5430666666667,1,1,0.01
2022-08-01,"ARIK",1,"DOC","stream_chemistry",11.0365333333333,1,1,0.01
2021-02-10,"BIGC",1,"DOC","stream_chemistry",2.97333333333333,1,1,0.01
2021-02-11,"BIGC",1,"DOC","stream_chemistry",2.99166666666667,1,1,0.01
2021-02-12,"BIGC",1,"DOC","stream_chemistry",3.01,1,1,0.01
2021-02-13,"BIGC",1,"DOC","stream_chemistry",3.02833333333333,1,1,0.01
2021-02-14,"BIGC",1,"DOC","stream_chemistry",3.04666666666667,1,1,0.01
2021-03-16,"BIGC",1,"DOC","stream_chemistry",2.83306666666667,1,1,0.01
2021-03-17,"BIGC",1,"DOC","stream_chemistry",2.77513333333333,1,1,0.01
2021-03-18,"BIGC",1,"DOC","stream_chemistry",2.7172,1,1,0.01
2021-03-19,"BIGC",1,"DOC","stream_chemistry",2.65926666666667,1,1,0.01
2021-03-20,"BIGC",1,"DOC","stream_chemistry",2.60133333333333,1,1,0.01
2021-03-21,"BIGC",1,"DOC","stream_chemistry",2.5434,1,1,0.01
2021-03-22,"BIGC",1,"DOC","stream_chemistry",2.48546666666667,1,1,0.01
2021-03-23,"BIGC",1,"DOC","stream_chemistry",2.42753333333333,1,1,0.01
2021-03-24,"BIGC",1,"DOC","stream_chemistry",2.3696,1,1,0.01
2021-03-25,"BIGC",1,"DOC","stream_chemistry",2.31166666666667,1,1,0.01
2021-03-26,"BIGC",1,"DOC","stream_chemistry",2.25373333333333,1,1,0.01
2021-03-27,"BIGC",1,"DOC","stream_chemistry",2.1958,1,1,0.01
2021-03-28,"BIGC",1,"DOC","stream_chemistry",2.13786666666667,1,1,0.01
2021-03-29,"BIGC",1,"DOC","stream_chemistry",2.07993333333333,1,1,0.01
2021-03-31,"BIGC",1,"DOC","stream_chemistry",2.012,1,1,0.01
2021-04-01,"BIGC",1,"DOC","stream_chemistry",2.002,1,1,0.01
2021-04-02,"BIGC",1,"DOC","stream_chemistry",1.992,1,1,0.01
2021-04-03,"BIGC",1,"DOC","stream_chemistry",1.982,1,1,0.01
2021-04-04,"BIGC",1,"DOC","stream_chemistry",1.972,1,1,0.01
2021-04-05,"BIGC",1,"DOC","stream_chemistry",1.962,1,1,0.01
2021-04-06,"BIGC",1,"DOC","stream_chemistry",1.952,1,1,0.01
2021-04-07,"BIGC",1,"DOC","stream_chemistry",1.942,1,1,0.01
2021-04-08,"BIGC",1,"DOC","stream_chemistry",1.932,1,1,0.01
2021-04-09,"BIGC",1,"DOC","stream_chemistry",1.922,1,1,0.01
2021-04-10,"BIGC",1,"DOC","stream_chemistry",1.912,1,1,0.01
2021-04-11,"BIGC",1,"DOC","stream_chemistry",1.902,1,1,0.01
2021-04-13,"BIGC",1,"DOC","stream_chemistry",1.856625,1,1,0.01
2021-04-14,"BIGC",1,"DOC","stream_chemistry",1.82125,1,1,0.01
2021-04-15,"BIGC",1,"DOC","stream_chemistry",1.785875,1,1,0.01
2021-04-16,"BIGC",1,"DOC","stream_chemistry",1.7505,1,1,0.01
2021-04-17,"BIGC",1,"DOC","stream_chemistry",1.715125,1,1,0.01
2021-04-18,"BIGC",1,"DOC","stream_chemistry",1.67975,1,1,0.01
2021-04-19,"BIGC",1,"DOC","stream_chemistry",1.644375,1,1,0.01
2021-04-21,"BIGC",1,"DOC","stream_chemistry",1.61057142857143,1,1,0.01
2021-04-22,"BIGC",1,"DOC","stream_chemistry",1.61214285714286,1,1,0.01
2021-04-23,"BIGC",1,"DOC","stream_chemistry",1.61371428571429,1,1,0.01
2021-04-24,"BIGC",1,"DOC","stream_chemistry",1.61528571428571,1,1,0.01
2021-04-25,"BIGC",1,"DOC","stream_chemistry",1.61685714285714,1,1,0.01
2021-04-26,"BIGC",1,"DOC","stream_chemistry",1.61842857142857,1,1,0.01
2021-04-28,"BIGC",1,"DOC","stream_chemistry",1.61178571428571,1,1,0.01
2021-04-29,"BIGC",1,"DOC","stream_chemistry",1.60357142857143,1,1,0.01
2021-04-30,"BIGC",1,"DOC","stream_chemistry",1.59535714285714,1,1,0.01
2021-05-01,"BIGC",1,"DOC","stream_chemistry",1.58714285714286,1,1,0.01
2021-05-02,"BIGC",1,"DOC","stream_chemistry",1.57892857142857,1,1,0.01
