uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,slideID,acceptedTaxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,specificEpithet,infraspecificEpithet,invertebrateLifeStage,sizeClass,sizeCategory,individualCount,subsamplePercent,estimatedTotalCount,immatureSpecimen,indeterminateSpecies,taxonRankQualifier,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF
"91f9b274-48e0-4d4c-882e-a0c5c5425fe1","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-07","CARI.20220519.KICKNET.4","A00000103091","BA22NEOMST26004O1","NAISP","Y","Naididae sp.",,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Tubificida",,,,"Naididae",,,,,"sp.",,"immature",3,,1,100,1,"Y","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","A. Fasbender","Rhyacodrilinae/Tubificinae w/ HC",,
"d7f1c887-f966-45ff-b528-a99b04edf660","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.SURBER.3","A00000103093",,"DIASP8","Y","Diamesa sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Diamesinae","Diamesini",,"Diamesa","sp.",,"larva",11,,1,100,1,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"d188cfa0-9662-448d-9c04-60fa22be92f0","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-07","CARI.20220519.KICKNET.2","A00000310485","BA22NEOMST26002O1","LUMSP2","Y","Lumbriculidae sp.",,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Lumbriculida",,,,"Lumbriculidae",,,,,"sp.",,"immature",12,,1,100,1,"Y","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","A. Fasbender","1 w/, 4 w/o HC",,
"3c0bbc85-dab7-4d1d-993f-73a19ace7c34","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.KICKNET.3","A00000103092",,"NEOSP30","Y","Neoplasta sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Brachycera","Muscomorpha",,"Empididae","Hemerodromiinae","Hemerodromiini",,"Neoplasta","sp.",,"larva",4,,1,100,1,"N","N",,"condition OK","Y",,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",,,
"921678fd-2c5c-426e-9f2a-e8d773f93698","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.KICKNET.5","A00000103090",,"HELSP20","Y","Helodon sp.",,"genus","Arthropoda","Hexapoda","Insecta",,,,"Diptera","Nematocera",,,"Simuliidae",,,,"Helodon","sp.",,"larva",7,,26,100,26,"N","N",,"condition OK","Y",,"Adler et al. 2004; Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",,,
"4236f83e-2e59-408d-83f7-2cd02608e847","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.KICKNET.3","A00000103092",,"DIASP8","Y","Diamesa sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Diamesinae","Diamesini",,"Diamesa","sp.",,"larva",9,,1,100,1,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"89c10a80-59ca-4928-b68e-e132284e8e1c","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-07","CARI.20220519.KICKNET.3","A00000103092","BA22NEOMST26003O1","ENCSP1","Y","Enchytraeidae sp.",,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Enchytraeida",,,,"Enchytraeidae",,,,,"sp.",,"unknown",3,,3,100,3,"N","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","A. Fasbender",,,
"4872bee0-170a-4cdf-a025-455310d988fc","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.SURBER.1","A00000310486",,"LIMSP50","Y","Limoniidae sp.",,"family","Arthropoda",,"Insecta",,,,"Diptera",,,,"Limoniidae sp.",,,,,"sp.",,"larva",7,,2,100,2,"N","N","damaged","damaged, affecting taxonomy and measurement","Y",,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb","Erioptera/Ormosia",,
"54a21115-5c2c-4d5e-aa54-9dd6431ea0f0","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.SURBER.1","A00000310486",,"BRISP","Y","Brillia sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Brillia","sp.",,"larva",4,,1,100,1,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"4ded3821-c02f-4ba2-a466-43ef83dc0101","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.KICKNET.1","A00000310484",,"AMPSP1","Y","Amphipoda sp.",,"order","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda",,,,,,,,,"sp.",,"immature",1,,1,100,1,"Y","N",,"condition OK","Y",,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","J. Webb",,,
"a6343646-e4ac-4de2-80d1-7785362a2e61","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.KICKNET.1","A00000310484",,"MICSP6","Y","Micropsectra sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Chironominae","Tanytarsini",,"Micropsectra","sp.",,"larva",4,,1,100,1,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"6fcab13d-9a47-4463-ad2c-563e39551648","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.KICKNET.4","A00000103091",,"TRISP26","Y","Trichotanypus sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Podonominae","Boreochlini",,"Trichotanypus","sp.",,"larva",4,,1,100,1,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",,,
"7efc52e7-8630-4a90-8e08-e4f61486594a","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.KICKNET.5","A00000103090",,"EUKSP","Y","Eukiefferiella sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Eukiefferiella","sp.",,"larva",2,,1,100,1,"Y","N","early instar","condition OK","N",,"Weiderholm, 1983; Bode, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"705b0704-230c-4ff5-bd5b-3642a3b150f0","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.SURBER.2","A00000103094","BA22NEOMST26007O1","ENCSP1","Y","Enchytraeidae sp.",,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Enchytraeida",,,,"Enchytraeidae",,,,,"sp.",,"unknown",5,,1,100,1,"N","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","J. Webb",,,
"419489a8-ec44-4b0b-9d9c-9505ed20673b","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.SURBER.3","A00000103093",,"EMPSP","Y","Empididae sp.",,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Brachycera","Muscomorpha",,"Empididae",,,,,"sp.",,"larva",1,,1,100,1,"Y","N","early instar","condition OK","Y",,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",,,
"6aa374f8-7183-4cdd-bda0-ce5f3e470b7e","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.KICKNET.5","A00000103090",,"RHYVOF","Y","Rhyacophila vofixa gr.",,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",,,"Rhyacophiloidea","Rhyacophilidae",,,,"Rhyacophila","vofixa gr.",,"larva",7,,2,100,2,"N","N",,"condition OK","Y",,"Prather and Morris 2001; Morse et al. 2017; Giersch et al. 2012","N","Rhithron Associates, Inc.","J. Webb",,,
"59e5a601-6803-41a0-8e14-e7aaed785a3a","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.KICKNET.3","A00000103092",,"TOKSP","Y","Tokunagaia sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Tokunagaia","sp.",,"larva",4,,3,100,3,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"39853368-20d5-4c9f-9938-1c6a505873c0","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.KICKNET.2","A00000310485",,"CORSP19","Y","Corynoneura sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Corynoneura","sp.",,"larva",1,,1,100,1,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"bc217c09-dd4b-4ff2-aa34-21aeb29292bb","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.KICKNET.2","A00000310485",,"ORISP1","Y","Oribatida sp.",,"suborder","Arthropoda","Chelicerata","Arachnida","Acari",,"Acariformes","Sarcoptiformes","Oribatida",,,,,,,,"sp.",,"adult",1,,9,100,9,"N","N",,"condition OK","Y",,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","J. Webb",,,
"a0713240-a316-441a-9f10-6306d03e7ca5","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-06","CARI.20220519.KICKNET.5","A00000103090",,"MICSP6","Y","Micropsectra sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Chironominae","Tanytarsini",,"Micropsectra","sp.",,"larva",3,,1,100,1,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"41feb915-0ca7-483d-b49e-2dcc60d31481","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.KICKNET.5","A00000103090",,"NEMSP","Y","Nematoda sp.",,"phylum","Nematoda",,,,,,,,,,,,,,,"sp.",,"unknown",10,,2,100,2,"N","N",,"condition OK","Y",,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","J. Webb",,,
"e2dfcee8-a532-40a0-87bf-31ea0d4b0489","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-07","CARI.20220519.KICKNET.1","A00000310484","BA22NEOMST26001O1","LUMSP2","Y","Lumbriculidae sp.",,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Lumbriculida",,,,"Lumbriculidae",,,,,"sp.",,"immature",8,,1,100,1,"Y","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","A. Fasbender","w/o proboscis",,
"8474269a-0c6c-4a95-9275-842a0a1c784c","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.KICKNET.3","A00000103092",,"NEOSP30","Y","Neoplasta sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Brachycera","Muscomorpha",,"Empididae","Hemerodromiinae","Hemerodromiini",,"Neoplasta","sp.",,"larva",1,,1,100,1,"N","N",,"condition OK","Y",,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",,,
"d628c87e-3b6f-4efc-80a0-b5c82d6850a1","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-05","CARI.20220519.SURBER.1","A00000310486",,"CERSP10","Y","Ceratopogoninae sp.",,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Ceratopogonidae","Ceratopogoninae",,,,"sp.",,"larva",3,,4,100,4,"N","N",,"condition OK","Y",,"Merritt et al. 2019","N","Rhithron Associates, Inc.","J. Webb",,,
"5509d99b-db19-4c21-8ee8-b6ee69fbfe9e","D19","CARI","CARI.AOS.reach","2022-05-19T19:13Z","2023-04-07","CARI.20220519.KICKNET.1","A00000310484","BA22NEOMST26001O1","NAISP","Y","Naididae sp.",,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Tubificida",,,,"Naididae",,,,,"sp.",,"immature",2,,1,100,1,"Y","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","A. Fasbender","Rhyacodrilinae/Tubificinae w/ HC",,
